"Election_Type","State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_Type_TCPD","Party_ID","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest","Age","District_Name"
"AE","Goa","7","6","2017","3","0","4","8","JANARDAN NARAHARI TAMHANKAR","M","BMUP","116","GEN","23496","28171","SIOLIM","GEN","NORTH GOA","8","83.4","0.49","yes","43","0.18","2.94","","","","","","","","","","","","","","","50","NORTH GOA"
"AE","Goa","7","6","2017","3","0","4","9","MUKESH SAWANT","M","IND","73","GEN","23496","28171","SIOLIM","GEN","NORTH GOA","8","83.4","0.31","yes","0","0","2.94","","","","","","","","","","","","","","","36","NORTH GOA"
"AE","Goa","7","7","2017","3","0","4","1","JAYESH VIDYADHAR SALGAONKAR","M","GFP","9735","GEN","21028","26036","SALIGAO","GEN","NORTH GOA","6","80.77","46.3","no","2137","10.16","2.86","","","","","","","","","","","","","","","42","NORTH GOA"
"AE","Goa","7","7","2017","3","0","4","2","DILIP PARULEKAR","M","BJP","7598","GEN","21028","26036","SALIGAO","GEN","NORTH GOA","6","80.77","36.13","no","5982","28.45","2.86","","","","","","","","","","","","","","","52","NORTH GOA"
"AE","Goa","7","7","2017","3","0","4","3","AGNELO NICHOLAS FERNANDES","M","INC","1616","GEN","21028","26036","SALIGAO","GEN","NORTH GOA","6","80.77","7.68","yes","286","1.36","2.86","","","","","","","","","","","","","","","54","NORTH GOA"
"AE","Goa","7","7","2017","3","0","4","4","DATTATRAYA VITTAL PADGAONKAR","M","AAAP","1330","GEN","21028","26036","SALIGAO","GEN","NORTH GOA","6","80.77","6.32","yes","902","4.29","2.86","","","","","","","","","","","","","","","56","NORTH GOA"
"AE","Goa","7","7","2017","3","0","4","5","RAJESH DABHOLKAR","M","SHS","428","GEN","21028","26036","SALIGAO","GEN","NORTH GOA","6","80.77","2.04","yes","257","1.22","2.86","","","","","","","","","","","","","","","45","NORTH GOA"
"AE","Goa","7","7","2017","3","0","4","6","None of the Above","","NOTA","171","","21028","26036","SALIGAO","GEN","NORTH GOA","6","80.77","0.81","yes","21","0.1","2.86","","","","","","","","","","","","","","","","NORTH GOA"
"AE","Goa","7","7","2017","3","0","4","7","GAJANAN RAMA NAIK","M","CPI","150","GEN","21028","26036","SALIGAO","GEN","NORTH GOA","6","80.77","0.71","yes","0","0","2.86","","","","","","","","","","","","","","","53","NORTH GOA"
"AE","Goa","7","8","2017","3","0","4","1","MICHAEL VINCENT LOBO","M","BJP","11136","GEN","20084","24541","CALANGUTE","GEN","NORTH GOA","3","81.84","55.45","no","3825","19.05","2.22","","","","","","","","","","","","","","","40","NORTH GOA"
"AE","Goa","7","8","2017","3","0","4","2","JOSEPH ROBERT SEQUEIRA","M","INC","7311","GEN","20084","24541","CALANGUTE","GEN","NORTH GOA","3","81.84","36.4","no","5846","29.11","2.22","","","","","","","","","","","","","","","56","NORTH GOA"
"AE","Goa","7","8","2017","3","0","4","3","GODWIN FERNANDES","M","AAAP","1465","GEN","20084","24541","CALANGUTE","GEN","NORTH GOA","3","81.84","7.29","yes","1293","6.44","2.22","","","","","","","","","","","","","","","34","NORTH GOA"
"AE","Goa","7","8","2017","3","0","4","4","None of the Above","","NOTA","172","","20084","24541","CALANGUTE","GEN","NORTH GOA","3","81.84","0.86","yes","0","0","2.22","","","","","","","","","","","","","","","","NORTH GOA"
"AE","Goa","7","9","2017","3","0","4","1","ROHAN KHAUNTE","M","IND","11174","GEN","19656","24346","PORVORIM","GEN","NORTH GOA","6","80.74","56.85","no","4213","21.43","2.22","","","","","","","","","","","","","","","42","NORTH GOA"
"AE","Goa","7","9","2017","3","0","4","2","GURUPRASAD R. PAWASKAR","M","BJP","6961","GEN","19656","24346","PORVORIM","GEN","NORTH GOA","6","80.74","35.41","no","6115","31.11","2.22","","","","","","","","","","","","","","","43","NORTH GOA"
"AE","Goa","7","9","2017","3","0","4","3","RAJESH VALVAIKAR","M","AAAP","846","GEN","19656","24346","PORVORIM","GEN","NORTH GOA","6","80.74","4.3","yes","624","3.17","2.22","","","","","","","","","","","","","","","45","NORTH GOA"
"AE","Goa","7","9","2017","3","0","4","4","RAJESH VISHNU SINAI AMONKAR ALIAS RAJESH AMONKAR","M","MAG","222","GEN","19656","24346","PORVORIM","GEN","NORTH GOA","6","80.74","1.13","yes","46","0.23","2.22","","","","","","","","","","","","","","","46","NORTH GOA"
"AE","Goa","7","9","2017","3","0","4","5","None of the Above","","NOTA","176","","19656","24346","PORVORIM","GEN","NORTH GOA","6","80.74","0.9","yes","32","0.16","2.22","","","","","","","","","","","","","","","","NORTH GOA"
"AE","Goa","7","9","2017","3","0","4","6","WILBUR FREDRICK TICLO","M","IND","144","GEN","19656","24346","PORVORIM","GEN","NORTH GOA","6","80.74","0.73","yes","11","0.06","2.22","","","","","","","","","","","","","","","51","NORTH GOA"
"AE","Goa","7","9","2017","3","0","4","7","RAJU DSOUZA","M","SAJPCS","133","GEN","19656","24346","PORVORIM","GEN","NORTH GOA","6","80.74","0.68","yes","0","0","2.22","","","","","","","","","","","","","","","47","NORTH GOA"
"AE","Goa","7","10","2017","3","0","4","1","GLENN SOUZA TICLO","M","BJP","9405","GEN","21606","27439","ALDONA","GEN","NORTH GOA","6","78.74","43.53","no","4456","20.62","3.57","","","","","","","","","","","","","","","54","NORTH GOA"
"AE","Goa","7","10","2017","3","0","4","2","AMARNATH PANJIKAR","M","INC","4949","GEN","21606","27439","ALDONA","GEN","NORTH GOA","6","78.74","22.91","no","1677","7.76","3.57","","","","","","","","","","","","","","","49","NORTH GOA"
