"Election_Type","State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_Type_TCPD","Party_ID","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest","Age","District_Name"
"AE","Madras","4","67","1967","2","1","2","1","P.(THIRUMATI)","","DMK","48683","","68545","87691","MUGAIYUR","GEN","","2","78.17","71.02","no","28821","42.05","1.72","AEMD84316","","","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","",""
"AE","Madras","4","67","1967","2","1","2","2","MUNUSAMY","","INC","19862","","68545","87691","MUGAIYUR","GEN","","2","78.17","28.98","no","0","0","1.72","AEMD84317","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
