"Election_Type","State_Name","Assembly_No","Constituency_No","Year","month","Poll_No","DelimID","Position","Candidate","Sex","Party","Votes","Candidate_Type","Valid_Votes","Electors","Constituency_Name","Constituency_Type","Sub_Region","N_Cand","Turnout_Percentage","Vote_Share_Percentage","Deposit_Lost","Margin","Margin_Percentage","ENOP","pid","Party_Type_TCPD","Party_ID","last_poll","Contested","Last_Party","Last_Party_ID","Last_Constituency_Name","Same_Constituency","Same_Party","No_Terms","Turncoat","Incumbent","Recontest","Age","District_Name"
"AE","Arunachal_Pradesh","2","9","1980","3","0","3","1","TECHI TAKAR","M","INC(I)","4225","","8129","11991","DOIMUKH SAGALEE","GEN","","2","67.79","51.97","no","321","3.95","2","AEAR81813","","","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","9","1980","3","0","3","2","KHODA TANA","M","PPA","3904","","8129","11991","DOIMUKH SAGALEE","GEN","","2","67.79","48.03","no","0","0","2","AEAR82095","","","TRUE","3","PPA","","DOIMUKH SAGALEE","TRUE","TRUE","0","FALSE","FALSE","TRUE","",""
"AE","Arunachal_Pradesh","2","10","1980","3","0","3","1","PADI YUBBE","M","IND","2231","","8287","15528","ZIRO","GEN","","7","53.37","26.92","no","52","0.63","4.55","AEAR81989","","","TRUE","2","JNP","","ZIRO","TRUE","FALSE","2","FALSE","TRUE","TRUE","",""
"AE","Arunachal_Pradesh","2","10","1980","3","0","3","2","GYATI TAKKA","M","PPA","2179","","8287","15528","ZIRO","GEN","","7","53.37","26.29","no","616","7.43","4.55","AEAR81827","","","TRUE","2","IND","","ZIRO","TRUE","FALSE","0","FALSE","FALSE","TRUE","",""
"AE","Arunachal_Pradesh","2","10","1980","3","0","3","3","TASO GRAYU","M","INC(I)","1563","","8287","15528","ZIRO","GEN","","7","53.37","18.86","no","0","0","4.55","AEAR82190","","","TRUE","2","INC","","ZIRO","TRUE","FALSE","0","TRUE","FALSE","TRUE","",""
"AE","Arunachal_Pradesh","2","10","1980","3","0","3","4","NEELAM TARAM","M","IND","1563","","8287","15528","ZIRO","GEN","","7","53.37","18.86","no","1289","15.55","4.55","AEAR82099","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","10","1980","3","0","3","5","NANI CHALLA","M","INC(U)","274","","8287","15528","ZIRO","GEN","","7","53.37","3.31","yes","33","0.4","4.55","AEAR82100","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","10","1980","3","0","3","6","KAGO GENDA","M","IND","241","","8287","15528","ZIRO","GEN","","7","53.37","2.91","yes","5","0.06","4.55","AEAR82101","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","10","1980","3","0","3","7","HAGE HALEY","M","IND","236","","8287","15528","ZIRO","GEN","","7","53.37","2.85","yes","0","0","4.55","AEAR82192","","","TRUE","2","IND","","ZIRO","TRUE","TRUE","0","FALSE","FALSE","TRUE","",""
"AE","Arunachal_Pradesh","2","11","1980","3","0","3","1","BOA TAME","M","PPA","2983","","4845","9304","RAGA TALI","GEN","","4","52.07","61.57","no","1968","40.62","2.22","AEAR81849","","","TRUE","2","PPA","","RAGA-TALI","FALSE","TRUE","1","FALSE","FALSE","TRUE","",""
"AE","Arunachal_Pradesh","2","11","1980","3","0","3","2","KABAK MEM","M","INC(I)","1015","","4845","9304","RAGA TALI","GEN","","4","52.07","20.95","no","216","4.46","2.22","AEAR82104","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","11","1980","3","0","3","3","RIGIC TADA","M","IND","799","","4845","9304","RAGA TALI","GEN","","4","52.07","16.49","yes","751","15.5","2.22","AEAR82105","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","11","1980","3","0","3","4","NIDO TECHI","M","IND","48","","4845","9304","RAGA TALI","GEN","","4","52.07","0.99","yes","0","0","2.22","AEAR82106","","","TRUE","2","JNP","","RAGA-TALI","FALSE","FALSE","1","FALSE","TRUE","TRUE","",""
"AE","Arunachal_Pradesh","2","12","1980","3","0","3","1","TADAK DULOM","M","INC(I)","5077","","8748","10786","DAPORIJO","GEN","","3","81.11","58.04","no","1431","16.36","1.96","AEAR82107","","","TRUE","2","JNP","","DAPORIJO","TRUE","FALSE","2","TRUE","TRUE","TRUE","",""
"AE","Arunachal_Pradesh","2","12","1980","3","0","3","2","KEBOM NGUBA","M","PPA","3646","","8748","10786","DAPORIJO","GEN","","3","81.11","41.68","no","3621","41.39","1.96","AEAR82108","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","12","1980","3","0","3","3","TAPANG GYAMA","M","IND","25","","8748","10786","DAPORIJO","GEN","","3","81.11","0.29","yes","0","0","1.96","AEAR100007","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","13","1980","3","0","3","1","PUNJI MARA","M","INC(I)","3292","","5893","8971","TAKSING TALIHA","GEN","","2","65.69","55.86","no","691","11.73","2","AEAR82110","","","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","13","1980","3","0","3","2","TARA PAYENG","M","PPA","2601","","5893","8971","TAKSING TALIHA","GEN","","2","65.69","44.14","no","0","0","2","AEAR82003","","","TRUE","2","PPA","","TOKSING TALIHA","FALSE","TRUE","1","FALSE","TRUE","TRUE","",""
"AE","Arunachal_Pradesh","2","14","1980","3","0","3","1","PASANG WANGCHUK SONA","M","IND","1541","","3745","4849","MECHUKA","GEN","","4","77.23","41.15","no","382","10.2","3.12","AEAR81345","","","TRUE","2","JNP","","MECHUKA","TRUE","FALSE","1","FALSE","FALSE","TRUE","",""
"AE","Arunachal_Pradesh","2","14","1980","3","0","3","2","TADIK CHIJE","M","INC(I)","1159","","3745","4849","MECHUKA","GEN","","4","77.23","30.95","no","312","8.33","3.12","AEAR81344","","","TRUE","2","IND","","MECHUKA","TRUE","FALSE","1","FALSE","TRUE","TRUE","",""
"AE","Arunachal_Pradesh","2","14","1980","3","0","3","3","TAPIK RINYA","M","PPA","847","","3745","4849","MECHUKA","GEN","","4","77.23","22.62","no","649","17.33","3.12","AEAR82114","","","TRUE","2","PPA","","MECHUKA","TRUE","TRUE","0","FALSE","FALSE","TRUE","",""
"AE","Arunachal_Pradesh","2","14","1980","3","0","3","4","LAMEY PUSANG","M","INC(U)","198","","3745","4849","MECHUKA","GEN","","4","77.23","5.29","yes","0","0","3.12","AEAR82115","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","15","1980","3","0","3","1","TALONG TAGGU","M","INC(I)","3311","","6468","8905","ALONG NORTH","GEN","","2","72.63","51.19","no","154","2.38","2","AEAR82011","","","TRUE","2","IND","","ALONG NORTH","TRUE","FALSE","1","FALSE","FALSE","TRUE","",""
"AE","Arunachal_Pradesh","2","15","1980","3","0","3","2","LIJUM RONYA","M","PPA","3157","","6468","8905","ALONG NORTH","GEN","","2","72.63","48.81","no","0","0","2","AEAR80998","","","TRUE","2","PPA","","ALONG NORTH","TRUE","TRUE","1","FALSE","TRUE","TRUE","",""
"AE","Arunachal_Pradesh","2","16","1980","3","0","3","1","TUMPAKETE","M","PPA","3602","","6984","9488","ALONG SOUTH","GEN","","3","73.61","51.58","no","1525","21.84","2.56","AEAR82208","","","TRUE","2","JNP","","ALONG SOUTH","TRUE","FALSE","1","TRUE","FALSE","TRUE","",""
"AE","Arunachal_Pradesh","2","16","1980","3","0","3","2","BOKEN ETTE","M","INC(I)","2077","","6984","9488","ALONG SOUTH","GEN","","3","73.61","29.74","no","772","11.05","2.56","AEAR82207","","","TRUE","2","IND","","ALONG SOUTH","TRUE","FALSE","1","FALSE","TRUE","TRUE","",""
"AE","Arunachal_Pradesh","2","16","1980","3","0","3","3","TOGUM LOLLEN","M","INC(U)","1305","","6984","9488","ALONG SOUTH","GEN","","3","73.61","18.69","no","0","0","2.56","AEAR82210","","","TRUE","2","IND","","ALONG SOUTH","TRUE","FALSE","0","FALSE","FALSE","TRUE","",""
"AE","Arunachal_Pradesh","2","17","1980","3","0","3","1","TOMO RIBA","M","PPA","3913","","7600","9001","BASAR","GEN","","3","84.44","51.49","no","402","5.29","2.08","AEAR81689","","","TRUE","2","PPA","","BASAR","TRUE","TRUE","2","FALSE","TRUE","TRUE","",""
"AE","Arunachal_Pradesh","2","17","1980","3","0","3","2","TODAK BASAR","M","INC(I)","3511","","7600","9001","BASAR","GEN","","3","84.44","46.2","no","3335","43.88","2.08","AEAR81859","","","TRUE","2","JNP","","BASAR","TRUE","FALSE","0","TRUE","FALSE","TRUE","",""
"AE","Arunachal_Pradesh","2","17","1980","3","0","3","3","TAHUM TAIPODIA","M","INC(U)","176","","7600","9001","BASAR","GEN","","3","84.44","2.32","yes","0","0","2.08","AEAR82123","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","18","1980","3","0","3","1","TALO KADU","M","PPA","5603","","8836","11784","PASIGHAT","GEN","","2","74.98","63.41","no","2370","26.82","1.89","AEAR82124","","","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","18","1980","3","0","3","2","TALOM RUKBO","M","INC(I)","3233","","8836","11784","PASIGHAT","GEN","","2","74.98","36.59","no","0","0","1.89","AEAR82125","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","19","1980","3","0","3","1","GEGONG APANG","M","INC(I)","4799","","8484","11685","YINGKIONG PANGIN","GEN","","3","72.61","56.57","no","2615","30.82","2.38","AEAR82217","","","TRUE","2","JNP","","YINGKIONG PANGIN","TRUE","FALSE","2","TRUE","TRUE","TRUE","",""
"AE","Arunachal_Pradesh","2","19","1980","3","0","3","2","BANI DANGGEN","M","PPA","2184","","8484","11685","YINGKIONG PANGIN","GEN","","3","72.61","25.74","no","683","8.05","2.38","AEAR82127","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","19","1980","3","0","3","3","TAGANG TAKI","M","IND","1501","","8484","11685","YINGKIONG PANGIN","GEN","","3","72.61","17.69","no","0","0","2.38","AEAR82128","","","TRUE","2","IND","","YINGKIONG PANGIN","TRUE","TRUE","0","FALSE","FALSE","TRUE","",""
"AE","Arunachal_Pradesh","2","20","1980","3","0","3","1","ONYOK ROME","M","PPA","4191","","6702","9536","MARIYANG MEBO","GEN","","2","70.28","62.53","no","1680","25.07","1.89","AEAR82219","","","TRUE","2","PPA","","MARIYANG MEBO","TRUE","TRUE","2","FALSE","TRUE","TRUE","",""
"AE","Arunachal_Pradesh","2","20","1980","3","0","3","2","KABANG BORANG","M","INC(I)","2511","","6702","9536","MARIYANG MEBO","GEN","","2","70.28","37.47","no","0","0","1.89","AEAR82024","","","TRUE","2","IND","","MARIYANG MEBO","TRUE","FALSE","0","FALSE","FALSE","TRUE","",""
"AE","Arunachal_Pradesh","2","21","1980","3","0","3","1","TADE TACHO","M","IND","1177","","1886","4189","ANINI","GEN","","2","45.02","62.41","no","468","24.81","1.89","AEAR81732","","","TRUE","2","IND","","KOLORIANG","FALSE","TRUE","2","FALSE","TRUE","TRUE","",""
"AE","Arunachal_Pradesh","2","21","1980","3","0","3","2","ITA PULU","M","IND","709","","1886","4189","ANINI","GEN","","2","45.02","37.59","no","0","0","1.89","AEAR82132","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","22","1980","3","0","3","1","AKEN LEGO","M","PPA","2260","","4489","5622","ROING","GEN","","4","79.85","50.35","no","975","21.72","2.78","AEAR23847","","","TRUE","2","PPA","","ROING","TRUE","TRUE","2","FALSE","TRUE","TRUE","",""
"AE","Arunachal_Pradesh","2","22","1980","3","0","3","2","MUKUT MITHI","M","IND","1285","","4489","5622","ROING","GEN","","4","79.85","28.63","no","507","11.29","2.78","AEAR82223","","","TRUE","2","JNP","","KOLORIANG","FALSE","FALSE","0","FALSE","FALSE","TRUE","",""
"AE","Arunachal_Pradesh","2","22","1980","3","0","3","3","BASU PERME","M","INC(I)","778","","4489","5622","ROING","GEN","","4","79.85","17.33","no","612","13.63","2.78","AEAR82135","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","22","1980","3","0","3","4","NAMO LINGI","M","IND","166","","4489","5622","ROING","GEN","","4","79.85","3.7","yes","0","0","2.78","AEAR81740","","","TRUE","2","IND","","ROING","TRUE","TRUE","0","FALSE","FALSE","TRUE","",""
"AE","Arunachal_Pradesh","2","23","1980","3","0","3","1","CHAU KHOUK MANPOONG","M","PPA","6089","","11491","15689","NAMSAI CHOWKHAM","GEN","","2","73.24","52.99","no","687","5.98","2","AEAR82137","","","TRUE","2","PPA","","NOMSAI CHOWKHAM","FALSE","TRUE","1","FALSE","FALSE","TRUE","",""
"AE","Arunachal_Pradesh","2","23","1980","3","0","3","2","CHOW TEWA MIEN","M","INC(I)","5402","","11491","15689","NAMSAI CHOWKHAM","GEN","","2","73.24","47.01","no","0","0","2","AEAR81052","","","TRUE","2","JNP","","NOMSAI CHOWKHAM","FALSE","FALSE","1","TRUE","TRUE","TRUE","",""
"AE","Arunachal_Pradesh","2","24","1980","3","0","3","1","KHAPRISE KRONG","M","INC(I)","5497","","8220","12181","TEZU HAYULIANG","GEN","","6","67.48","66.87","no","3964","48.22","2.04","AEAR82139","","","TRUE","1","","","","","","1","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","24","1980","3","0","3","2","YIASANG MIHIM","M","PPA","1533","","8220","12181","TEZU HAYULIANG","GEN","","6","67.48","18.65","no","902","10.97","2.04","AEAR82233","","","TRUE","2","PPA","","TEZU HAYULIANG","TRUE","TRUE","0","FALSE","FALSE","TRUE","",""
"AE","Arunachal_Pradesh","2","24","1980","3","0","3","3","S. KRISKRO","M","IND","631","","8220","12181","TEZU HAYULIANG","GEN","","6","67.48","7.68","yes","338","4.11","2.04","AEAR100009","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","24","1980","3","0","3","4","SONAILUM KRI","M","IND","293","","8220","12181","TEZU HAYULIANG","GEN","","6","67.48","3.56","yes","127","1.55","2.04","AEAR82142","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","24","1980","3","0","3","5","KACHAILUM TAFLAP","M","IND","166","","8220","12181","TEZU HAYULIANG","GEN","","6","67.48","2.02","yes","66","0.8","2.04","AEAR82143","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","24","1980","3","0","3","6","TURKHO KRONG","M","IND","100","","8220","12181","TEZU HAYULIANG","GEN","","6","67.48","1.22","yes","0","0","2.04","AEAR82144","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","25","1980","3","0","3","1","SAMCHOM NGEMU","M","INC(I)","2538","","4672","6198","NOADIHING NAMPONG","GEN","","4","75.38","54.32","no","1119","23.95","2.5","AEAR82145","","","TRUE","2","IND","","NOADEHING NAMPONG","FALSE","FALSE","1","FALSE","FALSE","TRUE","",""
"AE","Arunachal_Pradesh","2","25","1980","3","0","3","2","NONGTU LUNGPHI","M","PPA","1419","","4672","6198","NOADIHING NAMPONG","GEN","","4","75.38","30.37","no","847","18.13","2.5","AEAR82146","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","25","1980","3","0","3","3","SAMHONG REKHUNG","M","IND","572","","4672","6198","NOADIHING NAMPONG","GEN","","4","75.38","12.24","yes","429","9.18","2.5","AEAR82147","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
"AE","Arunachal_Pradesh","2","25","1980","3","0","3","4","K. T. LUNGCHANG","M","INC(U)","143","","4672","6198","NOADIHING NAMPONG","GEN","","4","75.38","3.06","yes","0","0","2.5","AEAR82237","","","TRUE","2","IND","","NOADEHING NAMPONG","FALSE","FALSE","0","FALSE","FALSE","TRUE","",""
"AE","Arunachal_Pradesh","2","26","1980","3","0","3","1","TENGAM NGEMU","M","INC(I)","2018","","4513","5929","CHANGLANG","GEN","","4","76.12","44.72","no","310","6.87","2.78","AEAR82238","","","TRUE","2","JNP","","CHANGLANG","TRUE","FALSE","2","TRUE","TRUE","TRUE","",""
"AE","Arunachal_Pradesh","2","26","1980","3","0","3","2","KHONGMAN","M","PPA","1708","","4513","5929","CHANGLANG","GEN","","4","76.12","37.85","no","1150","25.48","2.78","AEAR82150","","","TRUE","1","","","","","","0","FALSE","FALSE","FALSE","",""
